Date,Open,High,Low,Close,Adj Close,Volume
2020-03-31 10:07:30.179223,1807.0337999506678,1814.2350443222833,1797.8127209453746,1798.4645755847152,1798.917752256337,459281
2020-04-01 10:07:30.179223,1801.2871099910215,1814.3662756584536,1785.4497343992189,1808.478089830712,1812.3074393132717,307302
2020-04-02 10:07:30.179223,1814.3434834500208,1823.3082514072858,1810.3475260625485,1819.9028540786003,1816.2122396403197,327668
2020-04-03 10:07:30.179223,1823.568643460576,1832.534441583967,1811.744498532568,1818.0037758437893,1820.4643118123327,579889
2020-04-04 10:07:30.179223,1807.5441080285775,1807.6874166553441,1790.7911592457197,1819.3250263594864,1813.1747099731872,745663
2020-04-05 10:07:30.179223,1818.5184967551186,1821.4118161307774,1805.1597830644935,1807.522616615194,1812.5016340751552,708490
2020-04-06 10:07:30.179223,1818.2397972516121,1835.7199914946882,1813.3546169779577,1816.0916638661297,1820.0287329300877,910971
2020-04-07 10:07:30.179223,1820.4184751464059,1834.9896508613297,1819.8155254160497,1838.9793015799241,1821.089265437858,792810
2020-04-08 10:07:30.179223,1849.7334985822945,1858.9921521206916,1834.348440654996,1844.427304789515,1853.5371733977597,227194
2020-04-09 10:07:30.179223,1850.272812034765,1861.9174954787932,1848.5607044636931,1850.162442960729,1858.203979414488,473155
2020-04-10 10:07:30.179223,1871.6210279824977,1890.1096585668943,1864.8150028724483,1865.017125379146,1857.8649606498288,127284
2020-04-11 10:07:30.179223,1889.5288350603246,1907.3260843921298,1883.4739608251905,1897.7861980374937,1890.480298274254,977338
2020-04-12 10:07:30.179223,1902.5735029802406,1921.268289252271,1887.1210789898544,1901.4212815607002,1901.6080313604875,289849
2020-04-13 10:07:30.179223,1888.6997045813102,1891.332582662433,1880.8601496818105,1906.165091911508,1897.4741731406436,517756
2020-04-14 10:07:30.179223,1892.3295656582886,1906.7395615934531,1876.9731044421796,1883.2638808805584,1873.4781820129178,636831
2020-04-15 10:07:30.179223,1879.3122214812117,1889.4767606585979,1878.1004273878166,1883.4256877202572,1871.0715173147053,192451
2020-04-16 10:07:30.179223,1851.5878935242617,1869.6532537488845,1833.378452979741,1858.243463636148,1843.32374473068,922038
2020-04-17 10:07:30.179223,1844.0741706905878,1847.8548471628092,1827.703174824063,1838.6318687211565,1860.4827625734422,689526
2020-04-18 10:07:30.179223,1884.8246576581696,1885.2307566249128,1866.830240588542,1888.2564579118846,1879.7459201695601,242561
2020-04-19 10:07:30.179223,1911.4482548554026,1921.755115454138,1903.3055285130836,1906.8890754449396,1907.053839555113,257555
2020-04-20 10:07:30.179223,1888.8824405814646,1895.4408633912176,1871.8407287307978,1894.4297039998319,1884.349396855228,558657
2020-04-21 10:07:30.179223,1892.200392784703,1906.0608765215825,1890.3795789720489,1896.5584234218256,1907.9072475536045,143273
2020-04-22 10:07:30.179223,1876.6928343817174,1894.3387852580663,1866.6096232742793,1893.1638345653116,1861.8070804780723,717262
2020-04-23 10:07:30.179223,1882.1605351584321,1889.6123029278704,1879.9515460247594,1886.1612890681802,1874.4334968120997,657642
2020-04-24 10:07:30.179223,1882.1578329769675,1889.1410052142387,1871.4247504117814,1883.5186741510222,1905.6201359370752,760819
2020-04-25 10:07:30.179223,1863.1328844751722,1863.8200821501443,1862.8559871472507,1860.7690226501588,1862.6766405036597,553672
2020-04-26 10:07:30.179223,1867.1019073048649,1869.1016980315328,1864.8914637278963,1851.3609440405314,1857.4726478731611,311139
2020-04-27 10:07:30.179223,1866.3172144240912,1877.9699933793286,1854.382728965124,1864.0190975979708,1879.136473562324,338659
2020-04-28 10:07:30.179223,1861.2093686026387,1876.1844352851995,1852.7354927875153,1868.1288428871376,1862.3977089714224,493995
2020-04-29 10:07:30.179223,1863.962946376702,1869.9789786443293,1860.9800668193977,1862.0653673453742,1871.8479394284177,538650
2020-04-30 10:07:30.179223,1858.3640801081635,1871.705948715451,1852.9811509245746,1846.1173809171114,1870.1724773906699,687525
2020-05-01 10:07:30.179223,1864.0396632643158,1870.9689020446704,1846.4023490222019,1857.8274909538961,1859.7449400240791,956775
2020-05-02 10:07:30.179223,1884.7255263053746,1900.8994057428722,1881.0083272979964,1890.1647807207428,1887.1836136013412,489841
2020-05-03 10:07:30.179223,1895.2733458034634,1901.152920704135,1893.6390741768175,1883.2504675975927,1881.386011254448,611840
2020-05-04 10:07:30.179223,1894.5609640938744,1908.759504107898,1885.9162453461324,1896.8384119319949,1897.6996658676833,413456
2020-05-05 10:07:30.179223,1864.7738787034543,1867.960699847794,1848.5209175995765,1878.195275230153,1864.582793839124,999857
2020-05-06 10:07:30.179223,1859.240467951246,1867.5283423791466,1855.6936045171556,1851.725968209885,1861.797914585135,359837
2020-05-07 10:07:30.179223,1857.74720806289,1873.6989490196752,1852.9528088142174,1867.3672101062018,1855.288438001816,238679
2020-05-08 10:07:30.179223,1847.563358333663,1857.4672035572294,1845.9333500204611,1844.7222339686223,1843.1465366693897,172696
2020-05-09 10:07:30.179223,1837.7384655511364,1854.8724501379395,1829.4213348821409,1844.2257093041815,1841.162374746876,281112
2020-05-10 10:07:30.179223,1813.6469092225338,1820.3694993193355,1800.238556066516,1799.8410225410025,1800.988413598618,628382
2020-05-11 10:07:30.179223,1805.2067537893824,1807.1335497139635,1795.8452708732555,1794.8724072602568,1797.4133914644385,847410
2020-05-12 10:07:30.179223,1777.9257971519287,1787.1104092277683,1772.7133681125083,1777.642392485779,1764.7250868976041,770815
2020-05-13 10:07:30.179223,1776.7081644600619,1777.961727081119,1765.2279307053009,1764.536044655058,1770.5078952319009,538224
2020-05-14 10:07:30.179223,1776.8504566526121,1778.9791391349602,1763.5820165588566,1776.9582222666888,1790.663222924059,198883
2020-05-15 10:07:30.179223,1762.7762440130723,1763.2926636919885,1755.9300593683652,1766.3332410406028,1759.525442557185,444352
2020-05-16 10:07:30.179223,1765.0993257517785,1772.145187494488,1756.077630994282,1762.475030873998,1765.290871485034,297803
2020-05-17 10:07:30.179223,1756.1359374938393,1770.0946825833332,1750.7316987405736,1761.5651751826958,1755.3896100897216,357892
2020-05-18 10:07:30.179223,1750.388252186356,1759.5676290168913,1739.7152777379076,1763.255306856805,1756.451653010003,498021
2020-05-19 10:07:30.179223,1780.897985579751,1786.2474830388207,1764.5572772508092,1776.0016368427519,1781.5595689804647,923239
2020-05-20 10:07:30.179223,1778.0731606187585,1783.6435642109714,1769.0060938018878,1786.926173302477,1777.0912727668792,697834
2020-05-21 10:07:30.179223,1771.1937012292876,1782.138246893318,1768.354669174367,1770.1755158135072,1779.596921672686,523197
2020-05-22 10:07:30.179223,1755.5636680365253,1763.3429138412362,1751.333701870179,1755.7841939310654,1761.176439546749,352686
2020-05-23 10:07:30.179223,1741.3271401846873,1744.4377695918731,1736.248637421229,1745.896640666132,1735.8314979376257,717957
2020-05-24 10:07:30.179223,1730.38564253536,1737.0847332678302,1713.7105918607576,1737.8574925349274,1725.881256333147,780345
2020-05-25 10:07:30.179223,1720.0525390653836,1731.7016974644473,1710.5037626541327,1719.1451198875548,1723.5522991672178,797010
2020-05-26 10:07:30.179223,1703.949299635704,1708.9161078488273,1692.6175237245484,1701.756791551893,1690.3015178991664,445362
2020-05-27 10:07:30.179223,1712.57569789155,1717.4186968607823,1696.7125814984327,1711.4442480087853,1712.115159823175,483488
2020-05-28 10:07:30.179223,1746.8912944921456,1755.3193995741499,1734.2136700005399,1753.8248677451488,1737.187416066385,657534
2020-05-29 10:07:30.179223,1742.8620890956258,1744.9500604111659,1729.8430029024157,1744.6943667542896,1732.0747499349905,790755
2020-05-30 10:07:30.179223,1734.6465145739771,1740.0045493791188,1717.3804977067655,1725.1531095350153,1740.8163347796096,927812
2020-05-31 10:07:30.179223,1711.9654432599887,1722.5593206832698,1704.9694412738613,1716.9894536948336,1702.3022931342493,294705
2020-06-01 10:07:30.179223,1702.0165145007827,1705.501881517049,1690.195288325804,1707.512324162534,1701.7642476555213,242598
2020-06-02 10:07:30.179223,1692.2177162339947,1694.8672317325343,1677.0474555034652,1680.9802497824326,1701.4871518503855,836714
2020-06-03 10:07:30.179223,1714.4334530479175,1715.8685302651836,1706.801691018138,1715.0684858821944,1701.2388344573264,886813
2020-06-04 10:07:30.179223,1695.561875680808,1701.5724296559515,1684.4198380333085,1689.9010217269392,1695.5411472070418,200534
2020-06-05 10:07:30.179223,1693.4512787632925,1709.2909626211792,1689.8976953495412,1699.2357847439207,1685.8239153113527,802285
2020-06-06 10:07:30.179223,1711.0848042608266,1721.9412581744064,1695.316482615842,1727.296862057535,1720.4597247463137,141647
2020-06-07 10:07:30.179223,1720.6620734092448,1729.0063905334946,1714.0218042768797,1715.6416911118774,1722.646222568303,303234
2020-06-08 10:07:30.179223,1737.1766878022236,1741.7035054333169,1721.1681410564793,1749.6318000097529,1747.3879544450303,311650
2020-06-09 10:07:30.179223,1726.4129393990602,1738.4344307414165,1714.9823554345048,1739.69126143901,1722.5362211895595,272319
2020-06-10 10:07:30.179223,1740.3887683616504,1742.8859481896864,1724.1623023470524,1744.7128431699707,1762.3269272182583,829575
2020-06-11 10:07:30.179223,1720.4727189033345,1725.096327342895,1718.8055988568328,1739.9503668226778,1720.8445277278665,839952
2020-06-12 10:07:30.179223,1724.855097436128,1731.591617656755,1716.175895354518,1729.3562643080736,1733.4409544562338,291226
2020-06-13 10:07:30.179223,1731.7943904530205,1742.684466407033,1722.7663556711157,1730.892064066407,1740.132836075359,862473
2020-06-14 10:07:30.179223,1724.6783812612584,1734.255554978962,1713.2886831431356,1730.934769605445,1724.650083963134,312472
2020-06-15 10:07:30.179223,1732.2461895496856,1747.5980885912525,1720.3927612349278,1736.1067760925105,1714.9805242538955,434736
2020-06-16 10:07:30.179223,1720.1371697945422,1725.6492197563782,1710.362523112969,1712.202498862578,1728.055850595137,217674
2020-06-17 10:07:30.179223,1698.1254465587745,1706.9913360443918,1692.3942990898352,1700.5577441003575,1703.5336169634945,390786
2020-06-18 10:07:30.179223,1693.2170792415675,1704.934290504499,1686.2862895079977,1684.0360634754645,1690.9587228365235,482444
2020-06-19 10:07:30.179223,1694.2346999909817,1696.5594357518116,1682.1342169219374,1701.5886398501352,1682.3889894948243,279654
2020-06-20 10:07:30.179223,1674.4294204014495,1687.1746215354726,1673.2875121159755,1679.2700258313037,1671.3713360025047,277690
2020-06-21 10:07:30.179223,1668.371461212553,1669.399431904694,1667.997177949515,1669.557110139455,1681.9421130878075,869275
2020-06-22 10:07:30.179223,1652.5212375871781,1656.9206350847046,1642.1015708444697,1668.2588996729303,1655.4671050143309,260687
2020-06-23 10:07:30.179223,1627.5707850538342,1640.776670650833,1625.8934068318877,1623.8033986247747,1628.1756950038018,314823
2020-06-24 10:07:30.179223,1646.2189452583925,1650.9585632885073,1633.1759420807737,1638.639547866596,1660.8699628656996,716734
2020-06-25 10:07:30.179223,1655.4727045077132,1666.6619722324754,1650.1136130099285,1654.1885920764973,1660.9417391581658,489046
2020-06-26 10:07:30.179223,1654.1396204871203,1654.207958700313,1644.467055685323,1672.1178649471588,1655.0735246810302,896492
2020-06-27 10:07:30.179223,1647.0934036135413,1652.2056920702423,1633.4527953908887,1658.8106617680667,1651.0592403937565,445758
2020-06-28 10:07:30.179223,1638.5528622237248,1653.470047109153,1623.6578584717201,1628.7085131754336,1643.1237704927441,646562
2020-06-29 10:07:30.179223,1622.022626553437,1635.6402021696572,1609.1324439454418,1610.782209210042,1615.6242585557945,102635
2020-06-30 10:07:30.179223,1622.7627070759652,1627.698374849673,1608.711749783364,1630.4275739633094,1610.0822746157644,204710
2020-07-01 10:07:30.179223,1631.9244590273906,1639.7545026795815,1630.4400730713871,1633.5899798121218,1627.967567252423,104891
2020-07-02 10:07:30.179223,1630.9932478274245,1632.1982816426917,1622.4422078861098,1630.8486279711533,1628.5262547586885,907175
2020-07-03 10:07:30.179223,1637.526678001758,1642.112702964889,1628.2106628024717,1620.6158780944302,1643.2508633655582,904081
2020-07-04 10:07:30.179223,1656.730242681265,1666.42952757281,1642.8613682980201,1650.1826612674101,1649.195189746456,408940
2020-07-05 10:07:30.179223,1652.1825387924985,1653.388543096119,1639.7047632605602,1653.4210839566708,1643.9170939107619,194841
2020-07-06 10:07:30.179223,1676.7702744653332,1678.144061736981,1673.440113299995,1687.7048162049448,1673.9358233658456,504353
2020-07-07 10:07:30.179223,1666.6703978577775,1669.9581911022342,1662.8223452878174,1669.8483303084763,1662.5475291232906,519305
2020-07-08 10:07:30.179223,1672.4148456821908,1679.0035716083946,1670.3872449507835,1674.1115053796264,1667.5645945196059,270235
2020-07-09 10:07:30.179223,1642.6419246472371,1657.7790250592961,1629.7819708267866,1643.183008041499,1641.3558068016664,143110
2020-07-10 10:07:30.179223,1641.6129394112131,1650.2930369451378,1641.3228297185758,1658.4232260935878,1647.8486918330846,360893
2020-07-11 10:07:30.179223,1633.2931644722876,1638.271659441291,1621.266618127391,1622.407105110937,1626.1284405542892,548812
2020-07-12 10:07:30.179223,1602.6974505727592,1606.5100450892141,1589.1504307978594,1595.6721698710405,1598.6682313897152,196966
2020-07-13 10:07:30.179223,1608.4911671821596,1622.4404520430976,1607.2710160849965,1610.306211991318,1605.6936756025607,291751
2020-07-14 10:07:30.179223,1588.5941045527686,1600.3904328133772,1580.0086082046525,1605.1800337257241,1583.8103228514397,300975
2020-07-15 10:07:30.179223,1551.067963056933,1555.889908605749,1537.1936499196343,1540.301731698869,1556.785680936973,988620
2020-07-16 10:07:30.179223,1537.5543817538908,1549.5261933955226,1532.3205814913351,1541.0641362692916,1544.9986923959948,389677
2020-07-17 10:07:30.179223,1543.6141269922655,1549.39476100661,1542.329455849996,1557.5181904148674,1543.9745050017887,303983
2020-07-18 10:07:30.179223,1566.0909543006403,1572.6570455921033,1556.6878752426312,1578.8664205540574,1566.5476482340953,745688
2020-07-19 10:07:30.179223,1593.8918085772796,1597.0378892496456,1587.8187268651,1601.2529528332711,1601.1206355571107,930690
2020-07-20 10:07:30.179223,1610.1302963351072,1619.043606880848,1601.053007635174,1604.361971524354,1624.5347761099893,172182
2020-07-21 10:07:30.179223,1599.4212435539011,1611.24826130177,1586.3286815424365,1599.4970202518746,1597.9343352543774,838287
2020-07-22 10:07:30.179223,1597.8656189563633,1613.6397410091784,1587.9170976184564,1577.1643382625716,1612.3473970568784,341531
2020-07-23 10:07:30.179223,1604.2628267980656,1614.3243965070028,1594.2025003114788,1602.9747162810797,1585.4870460088216,810182
2020-07-24 10:07:30.179223,1608.2390042568115,1618.9511096507315,1605.468540253463,1605.5434297403642,1602.9222199183835,619631
2020-07-25 10:07:30.179223,1583.4625529468108,1598.9523570647789,1581.6730120146115,1577.0340526593263,1575.0040966159324,729022
2020-07-26 10:07:30.179223,1591.8350983347889,1597.161056575199,1583.8960730374286,1593.853607224992,1596.5869178214614,806543
2020-07-27 10:07:30.179223,1612.3427161665647,1614.55243256858,1604.3454062325272,1605.978869591807,1614.5258483342084,420376
2020-07-28 10:07:30.179223,1578.4206323805795,1593.9294918265407,1563.6544605361742,1578.7439945288443,1567.3597096387682,269800
2020-07-29 10:07:30.179223,1588.7068581042158,1598.1428793437635,1583.1182801223001,1590.0340130209197,1593.0724137240163,370912
2020-07-30 10:07:30.179223,1573.6515474628786,1588.6625729682953,1569.0031982522123,1573.0711892768438,1578.699510806917,825379
2020-07-31 10:07:30.179223,1597.0028810499673,1605.1830086206428,1585.8197517168994,1608.5733326170864,1585.3755043020822,737206
2020-08-01 10:07:30.179223,1607.3232010537154,1611.5720321788995,1604.9417285834409,1610.7116882728822,1615.5969900806194,396241
2020-08-02 10:07:30.179223,1616.8829322796398,1628.0168269343947,1604.7474382883838,1624.1449613850489,1615.7394900760162,546470
2020-08-03 10:07:30.179223,1612.84783677183,1618.5308856521042,1607.3750356053872,1600.4485865626577,1612.2733827052543,976334
2020-08-04 10:07:30.179223,1619.200600978857,1633.8720518170321,1605.0935012357363,1616.2082805236075,1619.2989862295644,204120
2020-08-05 10:07:30.179223,1621.2775793729681,1629.7775913184366,1618.4763053359254,1628.2072650402456,1643.145043686681,297729
2020-08-06 10:07:30.179223,1626.3221978552306,1636.7261852530812,1620.491025693235,1612.6047373549611,1623.5606209936232,351775
2020-08-07 10:07:30.179223,1638.1486568958999,1646.181362731028,1622.9751292410253,1648.876059693029,1629.038594695021,406850
2020-08-08 10:07:30.179223,1631.0524959972834,1641.9720733918173,1624.7204956561764,1621.4069808953216,1626.254014832574,113129
2020-08-09 10:07:30.179223,1607.5506560464098,1621.458734492506,1606.956744739232,1605.982179963597,1599.4299745861347,120371
2020-08-10 10:07:30.179223,1603.1707124143788,1613.1498062222029,1587.5635431887843,1602.5917536137752,1588.9783317726276,602510
2020-08-11 10:07:30.179223,1631.9551250905288,1642.4598511134907,1617.653402584322,1629.15438835487,1624.4173841246632,891390
2020-08-12 10:07:30.179223,1601.1396634118244,1611.7851510063556,1595.2502003873356,1615.1684055741753,1588.635332180841,251373
2020-08-13 10:07:30.179223,1600.5953204750815,1608.931265272436,1589.7118094773314,1610.5423748444975,1605.7383129254274,389756
2020-08-14 10:07:30.179223,1601.5456421142298,1614.8911646808037,1589.5109086355192,1595.4876596800393,1597.068393305388,777586
2020-08-15 10:07:30.179223,1588.9056891326888,1597.001433302065,1587.8156282799184,1595.3528278425806,1591.285778477835,572177
2020-08-16 10:07:30.179223,1623.1470686587618,1637.021605265092,1620.88025271137,1609.4195824996254,1629.5949876595312,357118
2020-08-17 10:07:30.179223,1631.2102835706755,1645.9374425850017,1623.7551080070516,1623.446561386234,1632.8187605636526,226506
2020-08-18 10:07:30.179223,1647.044139960229,1653.779479025217,1644.992078131927,1642.1751525239401,1648.5046554814708,724941
2020-08-19 10:07:30.179223,1636.6651374523356,1641.0396309840328,1623.478436531746,1645.5108571293124,1632.3877154077693,845287
2020-08-20 10:07:30.179223,1658.9294651707064,1670.342166983102,1649.3399596054694,1665.7715262886895,1684.3861831212,460078
2020-08-21 10:07:30.179223,1644.2742030462468,1656.5904429083973,1640.303607555837,1644.8151146478206,1654.0704745048065,944602
2020-08-22 10:07:30.179223,1658.9466430517152,1665.6116414705184,1651.084363438625,1657.7378710973226,1650.0743955739108,405765
2020-08-23 10:07:30.179223,1701.8103558351838,1711.2040273723487,1690.9987057512503,1682.1425206719246,1700.6369832987618,995239
2020-08-24 10:07:30.179223,1687.6844994964003,1704.2932110977783,1685.5009534403755,1692.8960381851086,1667.6378477086225,217353
2020-08-25 10:07:30.179223,1680.0457826033437,1686.214353047492,1671.6206666455778,1686.3070725270693,1671.7220816746699,845347
2020-08-26 10:07:30.179223,1672.2939348357552,1676.681285726193,1657.3653081389305,1676.9456910982024,1682.7181330083715,910204
2020-08-27 10:07:30.179223,1657.4403226666566,1673.184484638063,1649.9532554522953,1666.6966550143552,1652.636003172233,851241
2020-08-28 10:07:30.179223,1661.0326767757088,1670.3641244781013,1646.1793482175126,1660.6822453221762,1655.6091849875147,790708
2020-08-29 10:07:30.179223,1690.8361029510438,1700.4483844302617,1683.226738669904,1696.645991389511,1699.617158503483,492296
2020-08-30 10:07:30.179223,1673.770003408349,1682.7937288665607,1658.7306020895824,1686.23716689182,1679.22430166533,659817
2020-08-31 10:07:30.179223,1678.482501157729,1693.2480173774409,1677.4016918821358,1685.743907729003,1671.0598017600632,162615
2020-09-01 10:07:30.179223,1645.0800374621128,1649.7336156630456,1630.6562449462158,1639.949228020241,1645.050730535157,449440
2020-09-02 10:07:30.179223,1639.8386621174313,1649.9291034658206,1628.6803563669434,1627.182143416163,1638.105438652781,897554
2020-09-03 10:07:30.179223,1638.6594511640935,1650.7343328245247,1628.907972083904,1620.627084720149,1643.3299985155588,741230
2020-09-04 10:07:30.179223,1646.3308564583558,1661.13228075626,1642.3902773089885,1644.0099210222565,1653.117555701297,537433
2020-09-05 10:07:30.179223,1667.527782990985,1671.630986496444,1658.3801462170024,1663.6320876630878,1668.611049507624,342837
2020-09-06 10:07:30.179223,1650.3781949723011,1662.075407028024,1643.815580737436,1656.301732508013,1656.1504947823219,280586
2020-09-07 10:07:30.179223,1635.8767016919119,1648.281645811078,1633.8753029899199,1626.1924534620307,1633.4574090426554,166186
2020-09-08 10:07:30.179223,1638.7300911459415,1654.8534254053543,1625.1785976227065,1638.480882711069,1643.9698274066754,216721
2020-09-09 10:07:30.179223,1639.9019181592328,1653.0189521681336,1635.160008106277,1645.8334898120002,1640.2903856401915,437211
2020-09-10 10:07:30.179223,1633.4648696243398,1648.4229269213813,1630.1007577228168,1639.258948400868,1628.954264203011,710937
2020-09-11 10:07:30.179223,1597.717339214349,1604.177141117674,1590.9365686673489,1617.5259240666953,1611.6197438200384,503028
2020-09-12 10:07:30.179223,1599.2098220965127,1608.9359003120428,1583.4208675293394,1592.8372982863812,1597.0983634438412,811582
2020-09-13 10:07:30.179223,1573.1649651020969,1588.6068971611667,1572.7885652233942,1583.0438621183112,1585.857645915422,112178
2020-09-14 10:07:30.179223,1574.782340239071,1577.3286666699398,1565.9246472568148,1576.4923391060827,1569.6382883374054,434389
2020-09-15 10:07:30.179223,1592.1707296828458,1601.0544607185977,1589.8648713186374,1592.4329198774335,1592.6256523194986,460223
2020-09-16 10:07:30.179223,1576.1610745160597,1580.0385179674508,1571.027659944491,1559.3810813769417,1572.0081805025666,355476
2020-09-17 10:07:30.179223,1590.8076717950128,1602.6029310418874,1576.2552992817623,1591.009308617016,1593.7383397138994,778048
2020-09-18 10:07:30.179223,1610.2666952647467,1616.1280120417791,1609.6938941880715,1612.840900040659,1614.379559157316,541299
2020-09-19 10:07:30.179223,1602.2377990079679,1617.0111455635576,1600.727315756907,1609.2055574062001,1601.589908222773,273215
2020-09-20 10:07:30.179223,1620.2958366664016,1627.4290291606449,1618.8358782046466,1626.414835764995,1626.8044265486692,357309
2020-09-21 10:07:30.179223,1601.4513764704136,1602.3109987910536,1590.3514381737493,1607.808691136185,1612.0698728196226,275692
2020-09-22 10:07:30.179223,1591.5166624800424,1602.4249914414067,1590.778879643261,1601.516042402301,1601.730620622907,567008
2020-09-23 10:07:30.179223,1607.5584346180835,1618.5114545819524,1602.7164690025459,1613.1641101738435,1610.567536887549,560524
2020-09-24 10:07:30.179223,1611.1547283518512,1616.123316551025,1605.8599429861358,1614.5046647655906,1603.7368806855318,470102
2020-09-25 10:07:30.179223,1607.390317097985,1613.464605498278,1592.7490903228888,1607.524841374702,1618.0254422176095,872221
2020-09-26 10:07:30.179223,1626.2894677730767,1633.1396297225097,1623.173146181075,1626.3858140725822,1617.3692805390338,634379
2020-09-27 10:07:30.179223,1613.7154167639526,1617.9424669349098,1607.7542592469645,1605.0200090162682,1610.7218766858011,643635
2020-09-28 10:07:30.179223,1646.3867632672848,1651.4482160131106,1642.2146512906602,1646.1951499433983,1642.731259130049,148075
2020-09-29 10:07:30.179223,1626.858279998308,1637.4901402363707,1623.514341948784,1619.5140925779144,1630.0587862378131,873791
2020-09-30 10:07:30.179223,1625.7476101776529,1637.485342956621,1612.0440951421776,1631.026562891389,1618.6577772266858,459689
2020-10-01 10:07:30.179223,1614.6864846412388,1628.4284581456686,1614.55377782732,1619.3028354512116,1607.7676476220497,247652
2020-10-02 10:07:30.179223,1595.613150664506,1610.5588186139903,1581.241526986954,1592.9533965308199,1595.939755228209,148022
2020-10-03 10:07:30.179223,1616.21165034133,1630.5618270365733,1606.4684963680056,1614.348431840638,1619.3183448379,156465
2020-10-04 10:07:30.179223,1619.3391251712396,1627.6191035725133,1603.1746870819843,1621.8027290654445,1621.8946601005966,584257
2020-10-05 10:07:30.179223,1611.8326599386164,1617.693032579996,1608.1346438955186,1621.3411585799665,1602.4420234145796,599337
2020-10-06 10:07:30.179223,1624.1743043715014,1627.4060366597112,1608.3171479893758,1620.5587351877548,1625.5076238249742,753463
2020-10-07 10:07:30.179223,1639.1455887431482,1641.1492570701455,1636.591581820085,1632.5597683655722,1632.0575533606607,980372
2020-10-08 10:07:30.179223,1649.7930089404392,1651.1075964499773,1645.8899285643167,1644.6889792912991,1639.1476430029063,431829
2020-10-09 10:07:30.179223,1664.6377022415493,1672.60029158791,1657.1497250994357,1663.3286030909183,1668.598457235313,516928
2020-10-10 10:07:30.179223,1655.5392834256836,1666.4185966612895,1644.2655175956966,1657.4905433102658,1653.2800735186474,296391
2020-10-11 10:07:30.179223,1639.87976710778,1648.7029112259656,1634.3196763725637,1629.8150973164027,1643.6493938877811,253269
2020-10-12 10:07:30.179223,1657.0229934390825,1661.1558701492982,1645.7382700445607,1671.7878064044041,1659.2983886731586,161348
2020-10-13 10:07:30.179223,1643.812321699116,1652.8538265131765,1637.2462155717192,1630.8414967126546,1643.9846537526792,937692
2020-10-14 10:07:30.179223,1662.206668456587,1675.6877512161107,1653.7414889980948,1668.139751012509,1651.2771285250697,301795
2020-10-15 10:07:30.179223,1644.2154450141995,1660.3714909222715,1637.0518264974385,1651.6864452093705,1643.90569599423,787552
2020-10-16 10:07:30.179223,1668.9574662211678,1672.6192557090087,1656.1076779523362,1654.542835989169,1658.0161490733794,412991
2020-10-17 10:07:30.179223,1650.0382852026,1661.212465627235,1635.2522090012822,1646.8357415017972,1637.0842583122628,987076
2020-10-18 10:07:30.179223,1636.484986871956,1642.9009998394447,1623.350836297157,1639.0914462891415,1642.166863262978,980191
2020-10-19 10:07:30.179223,1629.400685488668,1641.6424238927916,1614.768763003268,1638.6316349816705,1640.4749693891347,477043
2020-10-20 10:07:30.179223,1620.5278961666788,1635.9902031520228,1605.614074321891,1607.3323894326447,1615.360455852517,465420
2020-10-21 10:07:30.179223,1624.0741234588404,1635.5063571773044,1612.0642734335172,1603.3561519221187,1622.9042690635392,361846
2020-10-22 10:07:30.179223,1612.3971412857736,1623.1967766902007,1605.027735121492,1606.350590019753,1611.7513283320295,397795
